XCoord;YCoord;GRIDCODE;REGION
4150000.00000000;3910000.00000000;20kmE414N390;North-east Atlantic Ocean
4190000.00000000;3910000.00000000;20kmE418N390;North-east Atlantic Ocean
4210000.00000000;3910000.00000000;20kmE420N390;North-east Atlantic Ocean
4230000.00000000;3910000.00000000;20kmE422N390;North-east Atlantic Ocean
4250000.00000000;3910000.00000000;20kmE424N390;North-east Atlantic Ocean
4390000.00000000;3910000.00000000;20kmE438N390;North-east Atlantic Ocean
4410000.00000000;3910000.00000000;20kmE440N390;North-east Atlantic Ocean
4430000.00000000;3910000.00000000;20kmE442N390;North-east Atlantic Ocean
4450000.00000000;3910000.00000000;20kmE444N390;North-east Atlantic Ocean
4710000.00000000;3910000.00000000;20kmE470N390;Baltic Sea
4730000.00000000;3910000.00000000;20kmE472N390;Baltic Sea
4750000.00000000;3910000.00000000;20kmE474N390;Baltic Sea
4830000.00000000;3910000.00000000;20kmE482N390;Baltic Sea
4850000.00000000;3910000.00000000;20kmE484N390;Baltic Sea
4870000.00000000;3910000.00000000;20kmE486N390;Baltic Sea
4890000.00000000;3910000.00000000;20kmE488N390;Baltic Sea
5030000.00000000;3910000.00000000;20kmE502N390;Baltic Sea
5050000.00000000;3910000.00000000;20kmE504N390;Baltic Sea
5070000.00000000;3910000.00000000;20kmE506N390;Baltic Sea
5090000.00000000;3910000.00000000;20kmE508N390;Baltic Sea
5110000.00000000;3910000.00000000;20kmE510N390;Baltic Sea
