GridID,Category,SubstGroup,Substance,Type,Tissue,Unit,BASIS,Threshold,Value,CR
20kmE426N206,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,1.18,0.236
20kmE426N206,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,1.715947799,0.014181387
20kmE426N206,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,1.948080334,0.077923213
20kmE426N206,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,4.396856585,0.01387021
20kmE426N206,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,10.06361133,0.006349282
20kmE426N206,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.370025926,0.002921164
20kmE426N206,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.60215846,0.023912813
20kmE426N206,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,2.521580885,0.023347971
20kmE426N206,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,9970.251568,10.38567872
20kmE426N206,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,5.327635119,8.45656368
20kmE426N206,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.42,0.080666667
20kmE426N206,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE426N206,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE426N206,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.426920595,2.22956343
20kmE426N206,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.370025926,0.944845466
20kmE426N206,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,124.6,6.23
20kmE426N206,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,47.36481241,0.139308272
20kmE426N206,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,26.45602135,0.015562365
20kmE426N206,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,6474.636222,4.980489402
20kmE426N206,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,11.23669724,0.112366972
20kmE426N208,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,3.811410457,0.013142795
20kmE426N208,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,2.475,0.495
20kmE426N208,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,10.87450311,0.089871926
20kmE426N208,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,8.949490803,0.357979632
20kmE426N208,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,10.8818428,0.03432758
20kmE426N208,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,16.06414051,0.010135104
20kmE426N208,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.763543842,0.003760221
20kmE426N208,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.543603568,0.023038859
20kmE426N208,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,4.28420762,0.039668589
20kmE426N208,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,9349.044593,9.738588118
20kmE426N208,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,7.48050989,11.87382522
20kmE426N208,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.541666667,0.084722222
20kmE426N208,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE426N208,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE426N208,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.756736743,2.744901162
20kmE426N208,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.756736743,1.211542582
20kmE426N208,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,134.3333333,6.716666667
20kmE426N208,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,34.3617184,0.101063878
20kmE426N208,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,24.97622753,0.014691899
20kmE426N208,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,6701.749849,5.155192192
20kmE426N208,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,8.931398313,0.089313983
20kmE426N210,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.314041216,0.007979452
20kmE426N210,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.698740943,0.139748189
20kmE426N210,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,2.633850473,0.021767359
20kmE426N210,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,1.986729133,0.079469165
20kmE426N210,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,4.425159398,0.013959493
20kmE426N210,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,9.213329749,0.005812826
20kmE426N210,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.211589849,0.002583347
20kmE426N210,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.223206913,0.01825682
20kmE426N210,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,2.470052792,0.022870859
20kmE426N210,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,3185.157177,3.317872059
20kmE426N210,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,10.66630629,16.9306449
20kmE426N210,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.75354012,0.091784671
20kmE426N210,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,1.726530136,2.740524026
20kmE426N210,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,3.637288667,0.066132521
20kmE426N210,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.36769078,2.137016844
20kmE426N210,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.32705173,0.91520809
20kmE426N210,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,70.70181818,3.535090909
20kmE426N210,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,26.38628787,0.077606729
20kmE426N210,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,30.84463005,0.0181439
20kmE426N210,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,1164.057569,0.895428899
20kmE426N210,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,14.4826747,0.144826747
20kmE426N216,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,3.035665202,0.010467811
20kmE426N216,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.991666667,0.198333333
20kmE426N216,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,2.098650528,0.017344219
20kmE426N216,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,2.009514804,0.080380592
20kmE426N216,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,5.246670984,0.016551013
20kmE426N216,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,9.120572789,0.005754305
20kmE426N216,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.446919325,0.003085116
20kmE426N216,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.851535864,0.027634864
20kmE426N216,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,1.586534361,0.014690133
20kmE426N216,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,10067.62902,10.48711357
20kmE426N216,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,5.629791116,8.936176374
20kmE426N216,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,1.791666667,0.059722222
20kmE426N216,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE426N216,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE426N216,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.723381938,2.692784277
20kmE426N216,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.777145378,1.225617502
20kmE426N216,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,106.75,5.3375
20kmE426N216,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,23.4280531,0.068906039
20kmE426N216,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,21.75401149,0.012796477
20kmE426N216,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,7454.947438,5.734574952
20kmE426N216,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,6.754066439,0.067540664
20kmE426N218,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,5.588631854,0.019271144
20kmE426N218,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,1.227777778,0.245555556
20kmE426N218,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,3.309861799,0.02735423
20kmE426N218,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,3.309979088,0.132399164
20kmE426N218,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,5.594354939,0.017647807
20kmE426N218,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,10.98202436,0.006928722
20kmE426N218,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.443486369,0.003077796
20kmE426N218,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.52231371,0.0227211
20kmE426N218,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,1.779244344,0.016474485
20kmE426N218,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,10183.00597,10.60729788
20kmE426N218,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,6.343267365,10.06867836
20kmE426N218,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.072222222,0.069074074
20kmE426N218,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE426N218,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE426N218,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.693929172,2.646764331
20kmE426N218,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.774736354,1.223956106
20kmE426N218,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,117.7222222,5.886111111
20kmE426N218,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,71.69516017,0.210868118
20kmE426N218,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,21.87765741,0.01286921
20kmE426N218,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,7588.434257,5.837257121
20kmE426N218,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,12.48584111,0.124858411
20kmE426N220,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,3.007851204,0.010371901
20kmE426N220,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,1.25,0.25
20kmE426N220,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,2.286970383,0.018900582
20kmE426N220,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,2.010896496,0.08043586
20kmE426N220,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,7.32761515,0.023115505
20kmE426N220,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,11.31713909,0.007140151
20kmE426N220,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.399536252,0.002984086
20kmE426N220,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.598555045,0.023859031
20kmE426N220,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,2.060718264,0.019080725
20kmE426N220,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,9811.72653,10.22054847
20kmE426N220,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,4.236830678,6.72512806
20kmE426N220,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.041666667,0.068055556
20kmE426N220,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE426N220,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE426N220,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.756346536,2.744291463
20kmE426N220,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.756346536,1.211273473
20kmE426N220,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,109,5.45
20kmE426N220,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,20.5011443,0.060297483
20kmE426N220,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,19.2797267,0.011341016
20kmE426N220,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,8317.685731,6.398219793
20kmE426N220,Biota,Organobromines,PBDE6,Shellfish,WB,µg/kg,W,0.0085,0.5,58.82352941
20kmE426N220,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,7.039806461,0.070398065
20kmE426N370,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.537295438,0.008749295
20kmE426N370,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.6,0.12
20kmE426N370,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,1640,1.708333333
20kmE426N370,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,4.8,0.16
20kmE426N370,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,11.2324326,0.56162163
20kmE426N370,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,5.582049963,0.016417794
20kmE426N370,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,26.89533164,0.015820783
20kmE426N370,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,600,0.461538462
20kmE426N370,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,16.2386908,0.162386908
20kmE426N372,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.177845251,0.007509811
20kmE426N372,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.6125,0.1225
20kmE426N372,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,0.862680449,0.00712959
20kmE426N372,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,0.608950905,0.024358036
20kmE426N372,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,1.21790181,0.003841962
20kmE426N372,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,2.232819985,0.001408719
20kmE426N372,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,0.101491818,0.0002164
20kmE426N372,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,0.152237726,0.002272205
20kmE426N372,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,0.202983635,0.001879478
20kmE426N372,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,1005.833333,1.047743056
20kmE426N372,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,1.573123171,2.497020907
20kmE426N372,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.399583333,0.079986111
20kmE426N372,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,0.101491818,0.161098123
20kmE426N372,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,0.40596727,0.634323859
20kmE426N372,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,0.81193454,0.559954855
20kmE426N372,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,16.32315498,0.816157749
20kmE426N372,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,10.78562002,0.031722412
20kmE426N372,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,15.12862405,0.008899191
20kmE426N372,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,562.5,0.432692308
20kmE426N372,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,11.49394833,0.114939483
20kmE426N374,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.537295438,0.008749295
20kmE426N374,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.63,0.126
20kmE426N374,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,710,0.739583333
20kmE426N374,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.49,0.083
20kmE426N374,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,19.31190167,0.965595083
20kmE426N374,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,5.277574511,0.015522278
20kmE426N374,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,9.083517667,0.005343246
20kmE426N374,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,500,0.384615385
20kmE426N374,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,10.14918175,0.101491818
20kmE426N376,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,3.146246343,0.010849125
20kmE426N376,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.516666667,0.103333333
20kmE426N376,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,0.202983635,0.001677551
20kmE426N376,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,0.304475453,0.012179018
20kmE426N376,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,0.304475453,0.00096049
20kmE426N376,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,0.608950905,0.000384196
20kmE426N376,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,0.101491818,0.0002164
20kmE426N376,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,0.050745909,0.000757402
20kmE426N376,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,0.050745909,0.00046987
20kmE426N376,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,792.6666667,0.825694444
20kmE426N376,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,0.507459088,0.805490615
20kmE426N376,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,3.011666667,0.100388889
20kmE426N376,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,0.101491818,0.161098123
20kmE426N376,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,0.050745909,0.079290482
20kmE426N376,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,0.608950905,0.419966141
20kmE426N376,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,13.69568537,0.684784268
20kmE426N376,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,7.730293434,0.022736157
20kmE426N376,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,20.89716523,0.01229245
20kmE426N376,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,500,0.384615385
20kmE426N376,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,10.87653978,0.108765398
20kmE426N392,Biota,PCBs,CB101,Fish,WB,µg/kg,D,121,2.433690511,0.020113145
20kmE426N392,Biota,PCBs,CB118,Fish,WB,µg/kg,D,25,7.305045046,0.292201802
20kmE426N392,Biota,PCBs,CB138,Fish,WB,µg/kg,D,317,9.479926222,0.02990513
20kmE426N392,Biota,PCBs,CB153,Fish,WB,µg/kg,D,1585,16.92583732,0.010678762
20kmE426N392,Biota,PCBs,CB180,Fish,WB,µg/kg,D,469,3.746946447,0.007989225
20kmE426N392,Biota,PCBs,CB28,Fish,WB,µg/kg,L,64,0.601507858,0.00939856
20kmE426N392,Biota,PCBs,CB52,Fish,WB,µg/kg,L,108,0.879300053,0.008141667
20kmE426N392,Biota,Metals,CD,Fish,WB,µg/kg,W,26,9.436565217,0.362944816
20kmE426N392,Biota,Other organohalogens,DDEPP,Fish,WB,µg/kg,W,0.1,1.578801724,15.78801724
20kmE426N392,Biota,Organochlorines,HCB,Fish,WB,µg/kg,W,0.09,0.222137644,2.468196041
20kmE426N392,Biota,PAHs,HCHG,Fish,LI,µg/kg,L,11,1.44473536,0.131339578
20kmE426N392,Biota,Metals,HG,Fish,WB,µg/kg,W,20,79.05,3.9525
20kmE426N392,Biota,Metals,PB,Fish,WB,µg/kg,W,26,11.23108696,0.431964883
20kmE426N394,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,0.64588265,0.005337873
20kmE426N394,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,0.678162686,0.027126507
20kmE426N394,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,1.053259528,0.003322585
20kmE426N394,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,1.318406902,0.000831802
20kmE426N394,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,0.126864772,0.000270501
20kmE426N394,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,0.525502077,0.007843315
20kmE426N394,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,0.433172716,0.004010858
20kmE426N394,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,848.0628079,0.883398758
20kmE426N394,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,0.7454574,1.183265714
20kmE426N394,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,0.176870636,0.280747042
20kmE426N394,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,0.126864772,0.198226206
20kmE426N394,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,0.126864772,0.087492946
20kmE426N394,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,16.16111111,0.808055556
20kmE426N394,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,1141.360064,0.87796928
20kmE426N394,Biota,Dioxins,WHOTEQ,Shellfish,,ng/kg,W,0.0065,0,0
20kmE428N210,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.45179437,0.008454463
20kmE428N210,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,0.904500908,0.180900182
20kmE428N210,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,4.355001313,0.035991746
20kmE428N210,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,1.991802787,0.079672111
20kmE428N210,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,9.222540839,0.029093189
20kmE428N210,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,10.57191754,0.00666998
20kmE428N210,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.2265833,0.002615316
20kmE428N210,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.031289249,0.015392377
20kmE428N210,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,1.663879553,0.015406292
20kmE428N210,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,3997.689683,4.164260087
20kmE428N210,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,8.589280552,13.63377865
20kmE428N210,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,2.48301187,0.082767062
20kmE428N210,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,1.234353424,1.959291149
20kmE428N210,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,3.637288667,0.066132521
20kmE428N210,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.235498265,1.930466039
20kmE428N210,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.266485093,0.873437995
20kmE428N210,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,56.47733333,2.823866667
20kmE428N210,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,17.70091741,0.052061522
20kmE428N210,Biota,PAHs,PA,Shellfish,WB,µg/kg,D,1700,22.07826789,0.012987216
20kmE428N210,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,2489.986258,1.915374044
20kmE428N210,Biota,Organobromines,PBDE6,Shellfish,WB,µg/kg,W,0.0085,0.5,58.82352941
20kmE428N210,Biota,PAHs,PYR,Shellfish,WB,µg/kg,D,100,11.62406519,0.116240652
20kmE428N212,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,1.9,0.38
20kmE428N212,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,0.617283951,0.00510152
20kmE428N212,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,1.234567901,0.049382716
20kmE428N212,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,8.024691358,0.025314484
20kmE428N212,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,11.11111111,0.007010165
20kmE428N212,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.234567901,0.002632341
20kmE428N212,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.234567901,0.018426387
20kmE428N212,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,0.617283951,0.005715592
20kmE428N212,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,8024.691358,8.359053498
20kmE428N212,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,4.320987654,6.858710562
20kmE428N212,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,9,0.3
20kmE428N212,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,0.617283951,0.964506173
20kmE428N212,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,0.617283951,0.425713069
20kmE428N212,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,90,4.5
20kmE428N212,Biota,Metals,PB,Shellfish,WB,µg/kg,D,1300,7407.407407,5.698005698
20kmE428N214,Biota,PAHs,ANT,Shellfish,WB,µg/kg,D,290,2.909902192,0.010034145
20kmE428N214,Biota,PAHs,BAP,Shellfish,WB,µg/kg,W,5,1.45,0.29
20kmE428N214,Biota,PCBs,CB101,Shellfish,WB,µg/kg,D,121,7.618137925,0.062959818
20kmE428N214,Biota,PCBs,CB118,Shellfish,WB,µg/kg,D,25,2.567628616,0.102705145
20kmE428N214,Biota,PCBs,CB138,Shellfish,WB,µg/kg,D,317,7.645749647,0.024119084
20kmE428N214,Biota,PCBs,CB153,Shellfish,WB,µg/kg,D,1585,9.305312555,0.00587086
20kmE428N214,Biota,PCBs,CB180,Shellfish,WB,µg/kg,D,469,1.551358612,0.003307801
20kmE428N214,Biota,PCBs,CB28,Shellfish,WB,µg/kg,D,67,1.499721173,0.022383898
20kmE428N214,Biota,PCBs,CB52,Shellfish,WB,µg/kg,D,108,2.002625565,0.018542829
20kmE428N214,Biota,Metals,CD,Shellfish,WB,µg/kg,D,960,8949.848733,9.322759097
20kmE428N214,Biota,Other organohalogens,DDEPP,Shellfish,WB,µg/kg,D,0.63,4.217879075,6.695046151
20kmE428N214,Biota,PAHs,FLU,Shellfish,WB,µg/kg,W,30,1.666666667,0.055555556
20kmE428N214,Biota,Organochlorines,HCB,Shellfish,WB,µg/kg,D,0.63,2.844733478,4.515449966
20kmE428N214,Biota,Organochlorines,HCBD,Shellfish,WB,µg/kg,W,55,5,0.090909091
20kmE428N214,Biota,PAHs,HCHA,Shellfish,WB,µg/kg,D,0.64,1.695910416,2.649860024
20kmE428N214,Biota,PAHs,HCHG,Shellfish,WB,µg/kg,D,1.45,1.672204303,1.153244347
20kmE428N214,Biota,Metals,HG,Shellfish,WB,µg/kg,W,20,197.4166667,9.870833333
20kmE428N214,Biota,PAHs,NAP,Shellfish,WB,µg/kg,D,340,28.60249434,0.084124983
